source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
chúng tôi đã có một kế hoạch,We've got a plan,We had a plan,31.947155212313625,0.6666666666666665,0.28571428571428575,0.6666666666666665,0.6233062330623306,"{'rouge1': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665), 'rouge2': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665)}"
thật nực cười,That's ridiculous,That's ridiculous.,60.653065971263366,1.0,1.0,1.0,0.754985754985755,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tôi sẽ chăm sóc cha mẹ khi họ già đi.,I'll take care of my parents when they get old.,I'll take care of my parents when they get old.,100.00000000000004,1.0,1.0,1.0,0.9997106481481481,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
bạn nghĩ có bao nhiêu người nghe nhạc?,How many people do you think listen to music?,How many people do you think have an ear for music?,47.603522514067635,0.7000000000000001,0.5555555555555556,0.7000000000000001,0.6726694915254237,"{'rouge1': Score(precision=0.7777777777777778, recall=0.6363636363636364, fmeasure=0.7000000000000001), 'rouge2': Score(precision=0.625, recall=0.5, fmeasure=0.5555555555555556), 'rougeL': Score(precision=0.7777777777777778, recall=0.6363636363636364, fmeasure=0.7000000000000001)}"
Lần cuối bạn trả lời điện thoại là khi nào?,When was the last time you answered the phone?,When was the last time you answered the phone?,100.00000000000004,1.0,1.0,1.0,0.9995,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tôi đã bị đánh cắp tiền trong công viên.,I was robbed of the money in the park.,I had my money stolen in the park.,29.071536848410968,0.5882352941176471,0.26666666666666666,0.5882352941176471,0.618131868131868,"{'rouge1': Score(precision=0.5555555555555556, recall=0.625, fmeasure=0.5882352941176471), 'rouge2': Score(precision=0.25, recall=0.2857142857142857, fmeasure=0.26666666666666666), 'rougeL': Score(precision=0.5555555555555556, recall=0.625, fmeasure=0.5882352941176471)}"
chúng tôi sẽ không làm tổn thương bạn,We won't hurt you,We're not going to hurt you,19.37692912686648,0.5,0.2,0.5,0.3758169934640523,"{'rouge1': Score(precision=0.6, recall=0.42857142857142855, fmeasure=0.5), 'rouge2': Score(precision=0.25, recall=0.16666666666666666, fmeasure=0.2), 'rougeL': Score(precision=0.6, recall=0.42857142857142855, fmeasure=0.5)}"
mang nó tới đây.,Bring it here.,Bring it here.,100.00000000000004,1.0,1.0,1.0,0.9921875,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
khủng long dùng để cai trị trái đất,Dinosaurs are used to rule the earth,Dinosaurs used to rule the earth,64.34588841607616,0.923076923076923,0.7272727272727272,0.923076923076923,0.9653916211293262,"{'rouge1': Score(precision=0.8571428571428571, recall=1.0, fmeasure=0.923076923076923), 'rouge2': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272), 'rougeL': Score(precision=0.8571428571428571, recall=1.0, fmeasure=0.923076923076923)}"
tôi không muốn nghe một cái nhìn khác từ bạn!,I don't want to hear another look from you!,I don't want to hear another peep out of you!,52.61002868050688,0.761904761904762,0.631578947368421,0.761904761904762,0.7521527129370266,"{'rouge1': Score(precision=0.8, recall=0.7272727272727273, fmeasure=0.761904761904762), 'rouge2': Score(precision=0.6666666666666666, recall=0.6, fmeasure=0.631578947368421), 'rougeL': Score(precision=0.8, recall=0.7272727272727273, fmeasure=0.761904761904762)}"
Tom đã không thấy mary trong một thời gian dài.,Tom hasn't seen Mary in a long time.,Tom hasn't seen Mary for a long time.,59.694917920196445,0.8888888888888888,0.75,0.8888888888888888,0.8950617283950617,"{'rouge1': Score(precision=0.8888888888888888, recall=0.8888888888888888, fmeasure=0.8888888888888888), 'rouge2': Score(precision=0.75, recall=0.75, fmeasure=0.75), 'rougeL': Score(precision=0.8888888888888888, recall=0.8888888888888888, fmeasure=0.8888888888888888)}"
bạn có thể cho tôi biết tom đã đi đâu không?,Can you tell me where Tom went?,Can you tell me where Tom went?,100.00000000000004,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
họ sẽ tẩy chay sản phẩm đó,They'll ostracize that product,They will boycott that product,24.880469496253564,0.6,0.25,0.6,0.5111111111111111,"{'rouge1': Score(precision=0.6, recall=0.6, fmeasure=0.6), 'rouge2': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rougeL': Score(precision=0.6, recall=0.6, fmeasure=0.6)}"
tôi không phải là người như vậy,I'm not that kind of person,I'm not that kind of guy,75.98356856515926,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8551587301587302,"{'rouge1': Score(precision=0.8571428571428571, recall=0.8571428571428571, fmeasure=0.8571428571428571), 'rouge2': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334), 'rougeL': Score(precision=0.8571428571428571, recall=0.8571428571428571, fmeasure=0.8571428571428571)}"
tôi phải nói lời tạm biệt với một vài người,I have to say goodbye to a few people,I have to say goodbye to a few people.,89.483931681437,1.0,1.0,1.0,0.9084673899488716,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
bạn sẽ không tìm thấy tom,You won't find Tom,You're not going find Tom,24.880469496253564,0.5454545454545454,0.22222222222222224,0.5454545454545454,0.43314500941619577,"{'rouge1': Score(precision=0.6, recall=0.5, fmeasure=0.5454545454545454), 'rouge2': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224), 'rougeL': Score(precision=0.6, recall=0.5, fmeasure=0.5454545454545454)}"
anh đã quen với cách sống mới.,He got used to the new way of life.,He got accustomed to the new way of living.,46.713797772819994,0.7777777777777778,0.625,0.7777777777777778,0.7789062500000001,"{'rouge1': Score(precision=0.7777777777777778, recall=0.7777777777777778, fmeasure=0.7777777777777778), 'rouge2': Score(precision=0.625, recall=0.625, fmeasure=0.625), 'rougeL': Score(precision=0.7777777777777778, recall=0.7777777777777778, fmeasure=0.7777777777777778)}"
tôi nghĩ bạn biết tôi thích bạn rất nhiều,I think you know I like you a lot,I think you know I like you a lot,100.00000000000004,1.0,1.0,1.0,0.9993141289437586,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tôi không thể đi bây giờ tôi có việc phải làm,I can't go now. I have work to do.,I can't go now. I have work to do,89.31539818068698,1.0,1.0,1.0,0.9809396173032536,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
để chúng tôi yên,Leave us alone,"Leave us alone, please.",36.78794411714425,0.8571428571428571,0.8,0.8571428571428571,0.5165692007797271,"{'rouge1': Score(precision=1.0, recall=0.75, fmeasure=0.8571428571428571), 'rouge2': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8), 'rougeL': Score(precision=1.0, recall=0.75, fmeasure=0.8571428571428571)}"
tôi không thể chịu đựng được nữa.,I can't stand it any longer.,I just couldn't take it anymore.,8.643019616048525,0.42857142857142855,0.0,0.42857142857142855,0.25,"{'rouge1': Score(precision=0.42857142857142855, recall=0.42857142857142855, fmeasure=0.42857142857142855), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.42857142857142855, recall=0.42857142857142855, fmeasure=0.42857142857142855)}"
anh ấy tò mò về mọi thứ,He is curious about everything,He is curious about everything,100.00000000000004,1.0,1.0,1.0,0.996,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
bạn và anh ấy phải làm việc,You and he have to work,You and he have to do the job,54.44460596606694,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6384615384615385,"{'rouge1': Score(precision=0.8333333333333334, recall=0.625, fmeasure=0.7142857142857143), 'rouge2': Score(precision=0.8, recall=0.5714285714285714, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.8333333333333334, recall=0.625, fmeasure=0.7142857142857143)}"
bạn là một chàng trai vui tính,You're a funny guy,You're a funny guy.,77.88007830714052,1.0,1.0,1.0,0.8440677966101694,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tom đã quyết định đi với ai,Tom has decided to go with who,Tom has already decided who to go with.,25.12715770770114,0.9333333333333333,0.4615384615384615,0.7999999999999999,0.7212430426716141,"{'rouge1': Score(precision=1.0, recall=0.875, fmeasure=0.9333333333333333), 'rouge2': Score(precision=0.5, recall=0.42857142857142855, fmeasure=0.4615384615384615), 'rougeL': Score(precision=0.8571428571428571, recall=0.75, fmeasure=0.7999999999999999)}"
anh ấy đã bị ném ra khỏi nhà,He was thrown out of the house,He got thrown out of the house,64.34588841607616,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8412698412698414,"{'rouge1': Score(precision=0.8571428571428571, recall=0.8571428571428571, fmeasure=0.8571428571428571), 'rouge2': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.8571428571428571, recall=0.8571428571428571, fmeasure=0.8571428571428571)}"
Tom muốn nói gì với mary?,What does Tom want to tell Mary?,What does Tom want to say to Mary?,52.47357977607325,0.7999999999999999,0.6153846153846153,0.7999999999999999,0.842696629213483,"{'rouge1': Score(precision=0.8571428571428571, recall=0.75, fmeasure=0.7999999999999999), 'rouge2': Score(precision=0.6666666666666666, recall=0.5714285714285714, fmeasure=0.6153846153846153), 'rougeL': Score(precision=0.8571428571428571, recall=0.75, fmeasure=0.7999999999999999)}"
một sai lầm được biết là tốt hơn so với một sự thật chưa biết.,A mistake known is better than an unknown fact.,A known mistake is better than an unknown truth.,45.499414040480374,0.8888888888888888,0.5,0.7777777777777778,0.8228395061728395,"{'rouge1': Score(precision=0.8888888888888888, recall=0.8888888888888888, fmeasure=0.8888888888888888), 'rouge2': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rougeL': Score(precision=0.7777777777777778, recall=0.7777777777777778, fmeasure=0.7777777777777778)}"
tôi sẽ không bao giờ quên khuôn mặt của tom,I'll never forget Tom's face,I'll never forget Tom's face,100.00000000000004,1.0,1.0,1.0,0.9985422740524781,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
tôi không biết mình sẽ đi đâu.,I don't know where I'm going.,I don't know where I'm going.,100.00000000000004,1.0,1.0,1.0,0.9993141289437586,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
nhìn còn sống.,Look alive.,Look alive.,100.00000000000004,1.0,1.0,1.0,0.9814814814814815,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
họ giữ cùng quan điểm về chủ đề đó.,They held the same view of that subject.,They hold the same opinion on that subject.,23.356898886410015,0.625,0.2857142857142857,0.625,0.8819444444444444,"{'rouge1': Score(precision=0.625, recall=0.625, fmeasure=0.625), 'rouge2': Score(precision=0.2857142857142857, recall=0.2857142857142857, fmeasure=0.2857142857142857), 'rougeL': Score(precision=0.625, recall=0.625, fmeasure=0.625)}"
nó thật đáng sợ,It's scary.,It was creepy,0.0,0.3333333333333333,0.0,0.3333333333333333,0.16129032258064518,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333)}"
lịch sử không phải là chủ đề chính của ông.,History is not his main subject.,History is not his major subject.,48.892302243490086,0.8333333333333334,0.6,0.8333333333333334,0.8412698412698414,"{'rouge1': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334), 'rouge2': Score(precision=0.6, recall=0.6, fmeasure=0.6), 'rougeL': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334)}"
bạn có thể để mắt đến tom không?,Can you keep an eye on Tom?,Can you just keep an eye on Tom?,67.5291821812656,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.8918539325842695,"{'rouge1': Score(precision=1.0, recall=0.875, fmeasure=0.9333333333333333), 'rouge2': Score(precision=0.8333333333333334, recall=0.7142857142857143, fmeasure=0.7692307692307692), 'rougeL': Score(precision=1.0, recall=0.875, fmeasure=0.9333333333333333)}"
con gái tôi thích nhảy dây,My daughter likes to dance rope,My daughter loves jumping rope,17.965205598154213,0.5454545454545454,0.22222222222222224,0.5454545454545454,0.5010893246187365,"{'rouge1': Score(precision=0.5, recall=0.6, fmeasure=0.5454545454545454), 'rouge2': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224), 'rougeL': Score(precision=0.5, recall=0.6, fmeasure=0.5454545454545454)}"
cô ấy nói với tôi bí mật của cô ấy,She told me her secret,She told me her secret,100.00000000000004,1.0,1.0,1.0,0.996,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
"nếu bạn xâm phạm tài sản của anh ta, anh ta sẽ sic chó của anh ta trên bạn.","If you had violated his property, he would have taken his dog on you.","If you trespass on his property, he'll sic his dogs on you.",17.915645938206772,0.6666666666666666,0.48000000000000004,0.6666666666666666,0.721088063050736,"{'rouge1': Score(precision=0.6428571428571429, recall=0.6923076923076923, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.46153846153846156, recall=0.5, fmeasure=0.48000000000000004), 'rougeL': Score(precision=0.6428571428571429, recall=0.6923076923076923, fmeasure=0.6666666666666666)}"
Tom nghĩ trời sẽ mưa vào ngày mai,Tom thinks it's going to rain tomorrow,Tom thinks it will rain tomorrow,18.575057999133602,0.7142857142857143,0.5,0.7142857142857143,0.7806451612903227,"{'rouge1': Score(precision=0.625, recall=0.8333333333333334, fmeasure=0.7142857142857143), 'rouge2': Score(precision=0.42857142857142855, recall=0.6, fmeasure=0.5), 'rougeL': Score(precision=0.625, recall=0.8333333333333334, fmeasure=0.7142857142857143)}"
tôi sẽ đưa bạn lên về lời đề nghị của bạn,I'll take you up on your offer,I'll take you up on your offer,100.00000000000004,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tôi đã thấy những gì xảy ra khi bạn không tuân theo các quy tắc,I've seen what happens when you don't follow the rules,I've seen what happens when you don't follow the rules,100.00000000000004,1.0,1.0,1.0,0.9997106481481481,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
bây giờ mọi thứ đều có ý nghĩa,Everything makes sense now.,Everything makes sense now,66.87403049764218,1.0,1.0,1.0,0.9679878048780488,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
nó thực sự rất thô thiển.,It's really very crude.,It's really gross.,23.643540225079384,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.9490196078431373,"{'rouge1': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665), 'rouge2': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715), 'rougeL': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665)}"
tại sao bạn nói với chúng tôi điều này?,Why are you telling us this?,Why are you telling us this?,100.00000000000004,1.0,1.0,1.0,0.9985422740524781,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
cô thích nói về bản thân mình,She likes to talk about herself,She liked talking about herself.,17.965205598154213,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.8066666666666668,"{'rouge1': Score(precision=0.8333333333333334, recall=1.0, fmeasure=0.9090909090909091), 'rouge2': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665), 'rougeL': Score(precision=0.8333333333333334, recall=1.0, fmeasure=0.9090909090909091)}"
Tom đã không lên máy bay.,Tom didn't get on the plane.,Tom didn't get on the plane.,100.00000000000004,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
cô ấy bắt đầu nhảy khi tám tuổi.,She started dancing when she was eight.,She started dancing when she was eight.,100.00000000000004,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
bạn có chắc là bạn không có đủ tiền để mua nó không?,Are you sure you don't have enough money to buy it?,Are you sure you don't have enough money to buy that?,82.651681837938,0.9166666666666666,0.9090909090909091,0.9166666666666666,0.920940170940171,"{'rouge1': Score(precision=0.9166666666666666, recall=0.9166666666666666, fmeasure=0.9166666666666666), 'rouge2': Score(precision=0.9090909090909091, recall=0.9090909090909091, fmeasure=0.9090909090909091), 'rougeL': Score(precision=0.9166666666666666, recall=0.9166666666666666, fmeasure=0.9166666666666666)}"
tôi sẽ đảm bảo rằng chúng tôi sẽ không bao giờ gặp lại tom,I'll make sure we never see Tom again,I'll make sure we never see Tom again,100.00000000000004,1.0,1.0,1.0,0.9993141289437586,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tôi không thuộc nhóm của tom.,I'm not on Tom's team.,I'm not on Tom's team.,100.00000000000004,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
"thời tiết cho phép, ngày mai chúng ta sẽ lên đỉnh núi","Weather permitting, we're going to the top of the mountain tomorrow","Weather permitting, we are going to get to the top of the mountain tomorrow",52.08154731870474,0.8461538461538461,0.7500000000000001,0.8461538461538461,0.8044763513513514,"{'rouge1': Score(precision=0.9166666666666666, recall=0.7857142857142857, fmeasure=0.8461538461538461), 'rouge2': Score(precision=0.8181818181818182, recall=0.6923076923076923, fmeasure=0.7500000000000001), 'rougeL': Score(precision=0.9166666666666666, recall=0.7857142857142857, fmeasure=0.8461538461538461)}"
ông khẳng định rằng ông đã nhìn thấy vụ tai nạn,He claimed that he had seen the accident,He affirmed that he saw the crash,13.134549472120788,0.5333333333333333,0.15384615384615383,0.5333333333333333,0.4445422535211268,"{'rouge1': Score(precision=0.5, recall=0.5714285714285714, fmeasure=0.5333333333333333), 'rouge2': Score(precision=0.14285714285714285, recall=0.16666666666666666, fmeasure=0.15384615384615383), 'rougeL': Score(precision=0.5, recall=0.5714285714285714, fmeasure=0.5333333333333333)}"
Tôi cần một người lái xe để đưa tôi về nhà.,I need a driver to drive me home.,I need a driver to take me home.,59.694917920196445,0.875,0.7142857142857143,0.875,0.9993141289437586,"{'rouge1': Score(precision=0.875, recall=0.875, fmeasure=0.875), 'rouge2': Score(precision=0.7142857142857143, recall=0.7142857142857143, fmeasure=0.7142857142857143), 'rougeL': Score(precision=0.875, recall=0.875, fmeasure=0.875)}"
Tom sẽ không biết thứ gì đánh anh ta,Tom won't know what hit him,Tom won't know what hit him,100.00000000000004,1.0,1.0,1.0,0.9985422740524781,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tất cả bắt đầu từ đâu?,Where did it all start?,Where did it all begin?,53.7284965911771,0.8000000000000002,0.75,0.8000000000000002,0.9976851851851852,"{'rouge1': Score(precision=0.8, recall=0.8, fmeasure=0.8000000000000002), 'rouge2': Score(precision=0.75, recall=0.75, fmeasure=0.75), 'rougeL': Score(precision=0.8, recall=0.8, fmeasure=0.8000000000000002)}"
